2020-06-24 11:50:06,841 p=1217 u=admin n=ansible | PLAY [harden server] ********************************************************************************************************************
2020-06-24 11:52:19,427 p=1217 u=admin n=ansible | skipping: [gibvrssppq001] => (item={u'block_used': 831550, u'uuid': u'57e2aa4b-2fbc-4575-b7f9-28ae7b1ef524', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/var/tmp', u'block_available': 425826, u'size_available': 1744183296, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 320042, u'device': u'/dev/mapper/rhel-lvvar', u'inode_used': 7638, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered,bind'}) 
2020-06-24 11:52:19,486 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001] => (item={u'block_used': 252448, u'uuid': u'2f52576e-6ef6-4604-b09a-ef4a4aa9da44', u'size_total': 10434662400, u'block_total': 2547525, u'mount': u'/var/log/audit', u'block_available': 2295077, u'size_available': 9400635392, u'fstype': u'ext4', u'inode_total': 655360, u'inode_available': 655335, u'device': u'/dev/mapper/rhel-lvaudit', u'inode_used': 25, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,487 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001] => (item={u'block_used': 5664827, u'uuid': u'5bf9b004-991c-42d8-80f1-2ba70e8b2bc7', u'size_total': 46368968704, u'block_total': 11320549, u'mount': u'/', u'block_available': 5655722, u'size_available': 23165837312, u'fstype': u'ext4', u'inode_total': 2883584, u'inode_available': 2788590, u'device': u'/dev/mapper/rhel-lvroot', u'inode_used': 94994, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,488 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001] => (item={u'block_used': 323613, u'uuid': u'033aea1a-5b8f-4e79-9d39-4bb98d84f1bb', u'size_total': 21003583488, u'block_total': 5127828, u'mount': u'/var/log', u'block_available': 4804215, u'size_available': 19678064640, u'fstype': u'ext4', u'inode_total': 1310720, u'inode_available': 1310418, u'device': u'/dev/mapper/rhel-lvvarlog', u'inode_used': 302, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,600 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 889497, u'uuid': u'faf37c3b-fc69-4ab2-8c47-b1a2de09dcef', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/var', u'block_available': 367879, u'size_available': 1506832384, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 320483, u'device': u'/dev/mapper/vg00-lvvar', u'inode_used': 7197, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,602 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 82782, u'uuid': u'62d39bfa-963b-4493-9eef-3e306b8bffda', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/tmp', u'block_available': 1174594, u'size_available': 4811137024, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 327616, u'device': u'/dev/mapper/vg00-lvtmp', u'inode_used': 64, u'block_size': 4096, u'options': u'rw,seclabel,nosuid,nodev,relatime,data=ordered'}) 
2020-06-24 11:52:19,603 p=1217 u=admin n=ansible | ok: [giavrsspre003] => (item={u'block_used': 357383, u'uuid': u'89f6826f-5335-4f4d-939b-b4678bda95fc', u'size_total': 2046640128, u'block_total': 499668, u'mount': u'/home', u'block_available': 142285, u'size_available': 582799360, u'fstype': u'ext4', u'inode_total': 131072, u'inode_available': 130742, u'device': u'/dev/mapper/rhel-lvhome', u'inode_used': 330, u'block_size': 4096, u'options': u'rw,seclabel,nodev,relatime,data=ordered'})
2020-06-24 11:52:19,655 p=1217 u=admin n=ansible | skipping: [giavesmtfs003] => (item={u'block_used': 502557, u'uuid': u'faf37c3b-fc69-4ab2-8c47-b1a2de09dcef', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/var', u'block_available': 754819, u'size_available': 3091738624, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 321869, u'device': u'/dev/mapper/vg00-lvvar', u'inode_used': 5811, u'block_size': 4096, u'options': u'rw,relatime,data=ordered'}) 
2020-06-24 11:52:19,784 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001] => (item={u'block_used': 1007725, u'uuid': u'faf37c3b-fc69-4ab2-8c47-b1a2de09dcef', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/var', u'block_available': 249651, u'size_available': 1022570496, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 320359, u'device': u'/dev/mapper/vg00-lvvar', u'inode_used': 7321, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,833 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => (item={u'block_used': 419745, u'uuid': u'0d125021-18dd-4454-9456-436e126b7a1d', u'size_total': 2046640128, u'block_total': 499668, u'mount': u'/home', u'block_available': 79923, u'size_available': 327364608, u'fstype': u'ext4', u'inode_total': 131072, u'inode_available': 129634, u'device': u'/dev/mapper/vg00-lvhome', u'inode_used': 1438, u'block_size': 4096, u'options': u'rw,seclabel,nodev,relatime,data=ordered'})
2020-06-24 11:52:19,834 p=1217 u=admin n=ansible | skipping: [giavrsmtas001] => (item={u'block_used': 98745, u'uuid': u'1ebfbcd0-c6bb-4680-8353-c2a8ad042469', u'size_total': 1023303680, u'block_total': 249830, u'mount': u'/boot', u'block_available': 151085, u'size_available': 618844160, u'fstype': u'ext4', u'inode_total': 65536, u'inode_available': 65170, u'device': u'/dev/sda1', u'inode_used': 366, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,835 p=1217 u=admin n=ansible | skipping: [giavrsmtas001] => (item={u'block_used': 145194, u'uuid': u'd4e4d278-877c-48e1-8dcb-b50be40ac432', u'size_total': 10434662400, u'block_total': 2547525, u'mount': u'/var/log/audit', u'block_available': 2402331, u'size_available': 9839947776, u'fstype': u'ext4', u'inode_total': 655360, u'inode_available': 655343, u'device': u'/dev/mapper/vg00-lvaudit', u'inode_used': 17, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,836 p=1217 u=admin n=ansible | skipping: [giavrsmtas001] => (item={u'block_used': 15717270, u'uuid': u'a2836036-da2f-4b45-abfa-070fa1dd4b66', u'size_total': 152058081280, u'block_total': 37123555, u'mount': u'/', u'block_available': 21406285, u'size_available': 87680143360, u'fstype': u'ext4', u'inode_total': 9437184, u'inode_available': 9306762, u'device': u'/dev/mapper/vg00-lvroot', u'inode_used': 130422, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,837 p=1217 u=admin n=ansible | skipping: [giavrsmtas001] => (item={u'block_used': 354111, u'uuid': u'841473d2-942b-4783-a56a-e980208c4393', u'size_total': 21003583488, u'block_total': 5127828, u'mount': u'/var/log', u'block_available': 4773717, u'size_available': 19553144832, u'fstype': u'ext4', u'inode_total': 1310720, u'inode_available': 1310318, u'device': u'/dev/mapper/vg00-lvvarlog', u'inode_used': 402, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,837 p=1217 u=admin n=ansible | skipping: [giavrsmtas001] => (item={u'block_used': 74755, u'uuid': u'14872517-b8e8-4fd1-bedb-98d1aec4918c', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/var/tmp', u'block_available': 1182621, u'size_available': 4844015616, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 327664, u'device': u'/dev/mapper/vg00-lvvartmp', u'inode_used': 16, u'block_size': 4096, u'options': u'rw,seclabel,nosuid,nodev,relatime,data=ordered'}) 
2020-06-24 11:52:19,867 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => (item={u'block_used': 78577, u'uuid': u'89f6826f-5335-4f4d-939b-b4678bda95fc', u'size_total': 2046640128, u'block_total': 499668, u'mount': u'/home', u'block_available': 421091, u'size_available': 1724788736, u'fstype': u'ext4', u'inode_total': 131072, u'inode_available': 130763, u'device': u'/dev/mapper/rhel-lvhome', u'inode_used': 309, u'block_size': 4096, u'options': u'rw,seclabel,nodev,relatime,data=ordered'})
2020-06-24 11:52:19,868 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002] => (item={u'block_used': 6743548, u'uuid': u'f3cbbfb7-8231-4fe1-a431-a9fb178942b0', u'size_total': 105550635008, u'block_total': 25769198, u'mount': u'/app', u'block_available': 19025650, u'size_available': 77929062400, u'fstype': u'ext4', u'inode_total': 6553600, u'inode_available': 6546743, u'device': u'/dev/mapper/vg_data-lv_app', u'inode_used': 6857, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,869 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002] => (item={u'block_used': 87359, u'uuid': u'79a40d00-5adf-440b-8326-3cd72dbf8fc1', u'size_total': 1023303680, u'block_total': 249830, u'mount': u'/boot', u'block_available': 162471, u'size_available': 665481216, u'fstype': u'ext4', u'inode_total': 65536, u'inode_available': 65180, u'device': u'/dev/sda1', u'inode_used': 356, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,870 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002] => (item={u'block_used': 254401, u'uuid': u'2f52576e-6ef6-4604-b09a-ef4a4aa9da44', u'size_total': 10434662400, u'block_total': 2547525, u'mount': u'/var/log/audit', u'block_available': 2293124, u'size_available': 9392635904, u'fstype': u'ext4', u'inode_total': 655360, u'inode_available': 655335, u'device': u'/dev/mapper/rhel-lvaudit', u'inode_used': 25, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,871 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002] => (item={u'block_used': 6453826, u'uuid': u'5bf9b004-991c-42d8-80f1-2ba70e8b2bc7', u'size_total': 46368968704, u'block_total': 11320549, u'mount': u'/', u'block_available': 4866723, u'size_available': 19934097408, u'fstype': u'ext4', u'inode_total': 2883584, u'inode_available': 2788886, u'device': u'/dev/mapper/rhel-lvroot', u'inode_used': 94698, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,879 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002] => (item={u'block_used': 866027, u'uuid': u'033aea1a-5b8f-4e79-9d39-4bb98d84f1bb', u'size_total': 21003583488, u'block_total': 5127828, u'mount': u'/var/log', u'block_available': 4261801, u'size_available': 17456336896, u'fstype': u'ext4', u'inode_total': 1310720, u'inode_available': 1310427, u'device': u'/dev/mapper/rhel-lvvarlog', u'inode_used': 293, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:19,886 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002] => (item={u'block_used': 3544075, u'uuid': u'3c1ff0ca-71e1-49ca-ac3f-84987bcaa23a', u'size_total': 105550635008, u'block_total': 25769198, u'mount': u'/billing', u'block_available': 22225123, u'size_available': 91034103808, u'fstype': u'ext4', u'inode_total': 6553600, u'inode_available': 6519067, u'device': u'/dev/mapper/vg_data-lv_billing', u'inode_used': 34533, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,250 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => (item={u'block_used': 39258, u'uuid': u'0d125021-18dd-4454-9456-436e126b7a1d', u'size_total': 2046640128, u'block_total': 499668, u'mount': u'/home', u'block_available': 460410, u'size_available': 1885839360, u'fstype': u'ext4', u'inode_total': 131072, u'inode_available': 130084, u'device': u'/dev/mapper/vg00-lvhome', u'inode_used': 988, u'block_size': 4096, u'options': u'rw,seclabel,nodev,relatime,data=ordered'})
2020-06-24 11:52:20,251 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 78454, u'uuid': u'1ebfbcd0-c6bb-4680-8353-c2a8ad042469', u'size_total': 1023303680, u'block_total': 249830, u'mount': u'/boot', u'block_available': 171376, u'size_available': 701956096, u'fstype': u'ext4', u'inode_total': 65536, u'inode_available': 65181, u'device': u'/dev/sda1', u'inode_used': 355, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,252 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => (item={u'block_used': 119573, u'uuid': u'0d125021-18dd-4454-9456-436e126b7a1d', u'size_total': 2046640128, u'block_total': 499668, u'mount': u'/home', u'block_available': 380095, u'size_available': 1556869120, u'fstype': u'ext4', u'inode_total': 131072, u'inode_available': 130120, u'device': u'/dev/mapper/vg00-lvhome', u'inode_used': 952, u'block_size': 4096, u'options': u'rw,nodev,relatime,data=ordered'})
2020-06-24 11:52:20,330 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 25889660, u'uuid': u'a2836036-da2f-4b45-abfa-070fa1dd4b66', u'size_total': 152058081280, u'block_total': 37123555, u'mount': u'/', u'block_available': 11233895, u'size_available': 46014033920, u'fstype': u'ext4', u'inode_total': 9437184, u'inode_available': 9322529, u'device': u'/dev/mapper/vg00-lvroot', u'inode_used': 114655, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,331 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 3404909, u'uuid': u'ab43d284-9f37-43af-94a6-088a8a85aa4d', u'size_total': 264088522752, u'block_total': 64474737, u'mount': u'/opt/Axway-log', u'block_available': 61069828, u'size_available': 250142015488, u'fstype': u'ext4', u'inode_total': 16384000, u'inode_available': 16383027, u'device': u'/dev/mapper/vglog-lv_log', u'inode_used': 973, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,333 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 1282042, u'uuid': u'841473d2-942b-4783-a56a-e980208c4393', u'size_total': 21003583488, u'block_total': 5127828, u'mount': u'/var/log', u'block_available': 3845786, u'size_available': 15752339456, u'fstype': u'ext4', u'inode_total': 1310720, u'inode_available': 1310434, u'device': u'/dev/mapper/vg00-lvvarlog', u'inode_used': 286, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,334 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 80492, u'uuid': u'14872517-b8e8-4fd1-bedb-98d1aec4918c', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/var/tmp', u'block_available': 1176884, u'size_available': 4820516864, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 327663, u'device': u'/dev/mapper/vg00-lvvartmp', u'inode_used': 17, u'block_size': 4096, u'options': u'rw,seclabel,nosuid,nodev,relatime,data=ordered'}) 
2020-06-24 11:52:20,350 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => (item={u'block_used': 254818, u'uuid': u'0d125021-18dd-4454-9456-436e126b7a1d', u'size_total': 2046640128, u'block_total': 499668, u'mount': u'/home', u'block_available': 244850, u'size_available': 1002905600, u'fstype': u'ext4', u'inode_total': 131072, u'inode_available': 129725, u'device': u'/dev/mapper/vg00-lvhome', u'inode_used': 1347, u'block_size': 4096, u'options': u'rw,seclabel,nodev,relatime,data=ordered'})
2020-06-24 11:52:20,351 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001] => (item={u'block_used': 102047, u'uuid': u'1ebfbcd0-c6bb-4680-8353-c2a8ad042469', u'size_total': 1023303680, u'block_total': 249830, u'mount': u'/boot', u'block_available': 147783, u'size_available': 605319168, u'fstype': u'ext4', u'inode_total': 65536, u'inode_available': 65168, u'device': u'/dev/sda1', u'inode_used': 368, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,385 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 10452476, u'uuid': u'200bbd6e-63d9-464d-8168-43c0f56016a3', u'size_total': 52710309888, u'block_total': 12868728, u'mount': u'/opt/Axway', u'block_available': 2416252, u'size_available': 9896968192, u'fstype': u'ext4', u'inode_total': 3276800, u'inode_available': 3238519, u'device': u'/dev/mapper/vgapps-lv_axway', u'inode_used': 38281, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,386 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 151386, u'uuid': u'd4e4d278-877c-48e1-8dcb-b50be40ac432', u'size_total': 10434662400, u'block_total': 2547525, u'mount': u'/var/log/audit', u'block_available': 2396139, u'size_available': 9814585344, u'fstype': u'ext4', u'inode_total': 655360, u'inode_available': 655342, u'device': u'/dev/mapper/vg00-lvaudit', u'inode_used': 18, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,387 p=1217 u=admin n=ansible | skipping: [giavesmtfs001] => (item={u'block_used': 127363, u'uuid': u'N/A', u'size_total': 107374182400, u'block_total': 1638400, u'mount': u'/SFTP_PUBLIC', u'block_available': 1511037, u'size_available': 99027320832, u'fstype': u'nfs4', u'inode_total': 189508336, u'inode_available': 189507784, u'device': u'10.92.1.140:/EXP_SFTP_A_PUBLIC', u'inode_used': 552, u'block_size': 65536, u'options': u'rw,relatime,vers=4.1,rsize=65536,wsize=65536,namlen=255,hard,proto=tcp,timeo=600,retrans=2,sec=sys,clientaddr=10.92.1.132,local_lock=none,addr=10.92.1.140'}) 
2020-06-24 11:52:20,396 p=1217 u=admin n=ansible | skipping: [giavesmtfs003] => (item={u'block_used': 75156, u'uuid': u'1ebfbcd0-c6bb-4680-8353-c2a8ad042469', u'size_total': 1023303680, u'block_total': 249830, u'mount': u'/boot', u'block_available': 174674, u'size_available': 715464704, u'fstype': u'ext4', u'inode_total': 65536, u'inode_available': 65183, u'device': u'/dev/sda1', u'inode_used': 353, u'block_size': 4096, u'options': u'rw,relatime,data=ordered'}) 
2020-06-24 11:52:20,397 p=1217 u=admin n=ansible | skipping: [giavesmtfs003] => (item={u'block_used': 150302, u'uuid': u'd4e4d278-877c-48e1-8dcb-b50be40ac432', u'size_total': 10434662400, u'block_total': 2547525, u'mount': u'/var/log/audit', u'block_available': 2397223, u'size_available': 9819025408, u'fstype': u'ext4', u'inode_total': 655360, u'inode_available': 655343, u'device': u'/dev/mapper/vg00-lvaudit', u'inode_used': 17, u'block_size': 4096, u'options': u'rw,relatime,data=ordered'}) 
2020-06-24 11:52:20,398 p=1217 u=admin n=ansible | skipping: [giavesmtfs003] => (item={u'block_used': 21798276, u'uuid': u'a2836036-da2f-4b45-abfa-070fa1dd4b66', u'size_total': 152058081280, u'block_total': 37123555, u'mount': u'/', u'block_available': 15325279, u'size_available': 62772342784, u'fstype': u'ext4', u'inode_total': 9437184, u'inode_available': 9333952, u'device': u'/dev/mapper/vg00-lvroot', u'inode_used': 103232, u'block_size': 4096, u'options': u'rw,relatime,data=ordered'}) 
2020-06-24 11:52:20,399 p=1217 u=admin n=ansible | skipping: [giavesmtfs003] => (item={u'block_used': 1809238, u'uuid': u'1e1c9a1b-93c5-42a3-a1ca-2930f17c6150', u'size_total': 100270395392, u'block_total': 24480077, u'mount': u'/opt/Axway-log', u'block_available': 22670839, u'size_available': 92859756544, u'fstype': u'ext4', u'inode_total': 6225920, u'inode_available': 6224728, u'device': u'/dev/mapper/vglog-lv_logs', u'inode_used': 1192, u'block_size': 4096, u'options': u'rw,relatime,data=ordered'}) 
2020-06-24 11:52:20,400 p=1217 u=admin n=ansible | skipping: [giavesmtfs003] => (item={u'block_used': 3205983, u'uuid': u'841473d2-942b-4783-a56a-e980208c4393', u'size_total': 21003583488, u'block_total': 5127828, u'mount': u'/var/log', u'block_available': 1921845, u'size_available': 7871877120, u'fstype': u'ext4', u'inode_total': 1310720, u'inode_available': 1310444, u'device': u'/dev/mapper/vg00-lvvarlog', u'inode_used': 276, u'block_size': 4096, u'options': u'rw,relatime,data=ordered'}) 
2020-06-24 11:52:20,400 p=1217 u=admin n=ansible | skipping: [giavesmtfs003] => (item={u'block_used': 7847515, u'uuid': u'85bc6a0c-776f-4f55-80e2-9b426832aaa8', u'size_total': 84417077248, u'block_total': 20609638, u'mount': u'/opt/Axway', u'block_available': 12762123, u'size_available': 52273655808, u'fstype': u'ext4', u'inode_total': 5242880, u'inode_available': 5189585, u'device': u'/dev/mapper/vgapps-lv_axway', u'inode_used': 53295, u'block_size': 4096, u'options': u'rw,relatime,data=ordered'}) 
2020-06-24 11:52:20,428 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001] => (item={u'block_used': 576039, u'uuid': u'd4e4d278-877c-48e1-8dcb-b50be40ac432', u'size_total': 10434662400, u'block_total': 2547525, u'mount': u'/var/log/audit', u'block_available': 1971486, u'size_available': 8075206656, u'fstype': u'ext4', u'inode_total': 655360, u'inode_available': 655349, u'device': u'/dev/mapper/vg00-lvaudit', u'inode_used': 11, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,431 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001] => (item={u'block_used': 30076041, u'uuid': u'a2836036-da2f-4b45-abfa-070fa1dd4b66', u'size_total': 257747189760, u'block_total': 62926560, u'mount': u'/', u'block_available': 32850519, u'size_available': 134555725824, u'fstype': u'ext4', u'inode_total': 15990784, u'inode_available': 15796637, u'device': u'/dev/mapper/vg00-lvroot', u'inode_used': 194147, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,432 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001] => (item={u'block_used': 1762328, u'uuid': u'841473d2-942b-4783-a56a-e980208c4393', u'size_total': 21003583488, u'block_total': 5127828, u'mount': u'/var/log', u'block_available': 3365500, u'size_available': 13785088000, u'fstype': u'ext4', u'inode_total': 1310720, u'inode_available': 1310516, u'device': u'/dev/mapper/vg00-lvvarlog', u'inode_used': 204, u'block_size': 4096, u'options': u'rw,seclabel,relatime,data=ordered'}) 
2020-06-24 11:52:20,450 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001] => (item={u'block_used': 74779, u'uuid': u'14872517-b8e8-4fd1-bedb-98d1aec4918c', u'size_total': 5150212096, u'block_total': 1257376, u'mount': u'/var/tmp', u'block_available': 1182597, u'size_available': 4843917312, u'fstype': u'ext4', u'inode_total': 327680, u'inode_available': 327640, u'device': u'/dev/mapper/vg00-lvvartmp', u'inode_used': 40, u'block_size': 4096, u'options': u'rw,seclabel,nosuid,nodev,noexec,relatime,data=ordered'}) 
2020-06-24 11:52:20,495 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 1.1.15 | PATCH | Ensure nodev option set on /dev/shm partition
 SCORED | 1.1.16 | PATCH | Ensure nosuid option set on /dev/shm partition
 SCORED | 1.1.17 | PATCH | Ensure noexec option set on /dev/shm partition] ***
2020-06-24 11:52:21,208 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:52:21,274 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001]
2020-06-24 11:52:21,405 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:52:21,461 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:52:21,480 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:52:21,864 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:52:21,870 p=1217 u=admin n=ansible | ok: [giavesmtfs003]
2020-06-24 11:52:22,005 p=1217 u=admin n=ansible | ok: [giavrsmtfs001]
2020-06-24 11:52:22,045 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : NOTSCORED | 1.1.18 | PATCH | Ensure nodev option set on removable media partitions] ***********************************
2020-06-24 11:52:22,387 p=1217 u=admin n=ansible | ok: [gibvrssppq001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,443 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,500 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,501 p=1217 u=admin n=ansible | ok: [giavrsspre003] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,502 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,508 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,518 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,562 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,603 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : NOTSCORED | 1.1.19 | PATCH | Ensure nosuid option set on removable media partitions] **********************************
2020-06-24 11:52:22,754 p=1217 u=admin n=ansible | ok: [gibvrssppq001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,804 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:22,951 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,008 p=1217 u=admin n=ansible | ok: [giavrsspre003] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,010 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,014 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,032 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,084 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,122 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : NOTSCORED | 1.1.20 | PATCH | Ensure noexec option set on removable media partitions] **********************************
2020-06-24 11:52:23,234 p=1217 u=admin n=ansible | ok: [gibvrssppq001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,472 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,520 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,528 p=1217 u=admin n=ansible | ok: [giavrsspre003] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,532 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,533 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,550 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,590 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => {
    "msg": "--> Not relevant"
}
2020-06-24 11:52:23,630 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 1.1.21 | PATCH | Ensure sticky bit is set on all world-writable directories] *********************************
2020-06-24 11:52:25,124 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:52:25,422 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
